comms-bulk-producer-reporting-weekly-wednesday-cron-dev,cron(0 16 ? * WED 2199),arn:aws:events:us-west-2:180477243137:rule/comms-bulk-producer-reporting-weekly-wednesday-cron-dev,Schedule comms-bulk-producer function for reporting_weekly_wednesday event,ENABLED
comms-bulk-producer-reporting-weekly-wednesday-cron-prod,cron(0 16 ? * WED *),arn:aws:events:us-west-2:180477243137:rule/comms-bulk-producer-reporting-weekly-wednesday-cron-prod,Schedule comms-bulk-producer function for reporting_weekly_wednesday event,ENABLED
comms-scheduled-batch-cron-event-dev,cron(0 14 * * ? 2199),arn:aws:events:us-west-2:180477243137:rule/comms-scheduled-batch-cron-event-dev,Schedule comms-scheduled-batch function,ENABLED
comms-scheduled-batch-cron-event-prod,cron(0 14 * * ? *),arn:aws:events:us-west-2:180477243137:rule/comms-scheduled-batch-cron-event-prod,Schedule comms-scheduled-batch function,ENABLED
compliance-ofac-pep-enqueue-search,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/compliance-ofac-pep-enqueue-search,Allows to enqueue messages to be searched in WCO.,ENABLED
compliance-ofac-pep-produce,rate(5 minutes),arn:aws:events:us-west-2:180477243137:rule/compliance-ofac-pep-produce,Allows to search and enqueue to SQS all application id's that not be registered at QEQ_ENTITY_SEARCHED table.,ENABLED
compliance-ofac-pep-produce-shareholders,rate(15 minutes),arn:aws:events:us-west-2:180477243137:rule/compliance-ofac-pep-produce-shareholders,Allows to search and save shareholders (natural_person & application_id) in QEQ_ENTITY_SEARCHED table,ENABLED
compliance-ofac-pep-register-search,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/compliance-ofac-pep-register-search,Get application id's from SQS and registered them in QEQ_ENTITY_SEARCHED table.,ENABLED
compliance-ofac-pep-search,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/compliance-ofac-pep-search,Get messages from SQS to search them in WCO.,ENABLED
contract-offer-expiration-producer-cron-event-dev,cron(09 00 * * ? *),arn:aws:events:us-west-2:180477243137:rule/contract-offer-expiration-producer-cron-event-dev,Schedule contract-offer-expiration-producer function,ENABLED
contract-offer-expiration-producer-cron-event-prod,cron(06 00 * * ? *),arn:aws:events:us-west-2:180477243137:rule/contract-offer-expiration-producer-cron-event-prod,Schedule contract-offer-expiration-producer function,ENABLED
covenant-watcher-monday-check-prod,cron(0 11 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/covenant-watcher-monday-check-prod,Monday check of covenant status at 6:00 AM (Mexico City Time),ENABLED
covenant-watcher-month-end-check-dev,cron(0 11 L-5 * ? *),arn:aws:events:us-west-2:180477243137:rule/covenant-watcher-month-end-check-dev,Check of covenant status five days before month end at 6:00 AM (Mexico City Time),DISABLED
covenant-watcher-month-end-check-prod,cron(0 11 L-5 * ? *),arn:aws:events:us-west-2:180477243137:rule/covenant-watcher-month-end-check-prod,Check of covenant status five days before month end at 6:00 AM (Mexico City Time),ENABLED
cp-notification-exec-every-day-prod,cron(0 19 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/cp-notification-exec-every-day-prod,Execute collections products notifications every day from Mon-Fri at 1pm,ENABLED
cp-processor-exec-every-hour-prod,"cron(0 0-1,16-23 ? * MON-FRI *)",arn:aws:events:us-west-2:180477243137:rule/cp-processor-exec-every-hour-prod,Execute collections products processor check every hour from Mon-Fri from 11am to 8pm,ENABLED
cp-processor-exec-loan-every-hour-prod,"cron(0 0-1,16-23 ? * MON-FRI *)",arn:aws:events:us-west-2:180477243137:rule/cp-processor-exec-loan-every-hour-prod,Execute collections Loan products processor check every hour from Mon-Fri from 11am to 8pm,ENABLED
cross-sell-trigger-schedule-switcher-disabler-cron-event-dev,cron(0 12 1 1 ? 2022),arn:aws:events:us-west-2:180477243137:rule/cross-sell-trigger-schedule-switcher-disabler-cron-event-dev,Schedule rem-trigger-schedule-switcher function to disable Cross Sell offers trigger,ENABLED
cross-sell-trigger-schedule-switcher-disabler-cron-event-prod,cron(0 0 ? * TUE-SAT *),arn:aws:events:us-west-2:180477243137:rule/cross-sell-trigger-schedule-switcher-disabler-cron-event-prod,Schedule rem-trigger-schedule-switcher function to disable Cross Sell offers trigger,ENABLED
cross-sell-trigger-schedule-switcher-enabler-cron-event-dev,cron(0 12 1 1 ? 2022),arn:aws:events:us-west-2:180477243137:rule/cross-sell-trigger-schedule-switcher-enabler-cron-event-dev,Schedule rem-trigger-schedule-switcher function to enable Cross Sell offers trigger,ENABLED
cross-sell-trigger-schedule-switcher-enabler-cron-event-prod,cron(0 15 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/cross-sell-trigger-schedule-switcher-enabler-cron-event-prod,Schedule rem-trigger-schedule-switcher function to enable Cross Sell offers trigger,ENABLED
dci-portfolio-features,cron(05 11 * * ? *),arn:aws:events:us-west-2:180477243137:rule/dci-portfolio-features,execute lambda for get features DS 6am every day,ENABLED
dci-portfolio-features-new-schedule,cron(00 11 * * ? *),arn:aws:events:us-west-2:180477243137:rule/dci-portfolio-features-new-schedule,execute lambda for get features DS 6am every day,ENABLED
dci-wc-cards-clients-code-cron-event-dev,cron(0 20 ? * SAT *),arn:aws:events:us-west-2:180477243137:rule/dci-wc-cards-clients-code-cron-event-dev,Schedule dci-wc-cards-clients-code function,ENABLED
dci-wc-cards-clients-v2-cron-event-dev,cron(0 9 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/dci-wc-cards-clients-v2-cron-event-dev,Schedule dci-wc-cards-clients-v2 function,ENABLED
dev_sat_ongoing_dlq_consumer,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/dev_sat_ongoing_dlq_consumer,This will trigger the lambda that consumes the sat ongoing DLQ,ENABLED
dictfileszip-cron-event-prod,cron(0/10 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/dictfileszip-cron-event-prod,Schedule dictfileszip function,ENABLED
dm-former-cron-event-prod,cron(0 7 ? * 2#1 *),arn:aws:events:us-west-2:180477243137:rule/dm-former-cron-event-prod,Schedule dm-former-start function,ENABLED
dm-gob-condusef-credito-simple-cron-event-prod,cron(0/0 6 1 * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-gob-condusef-credito-simple-cron-event-prod,Schedule dm-gob-condusef-credito-simple-filler function,ENABLED
dm-gob-condusef-factoraje-financiero-cron-event-prod,cron(0/0 6 1 * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-gob-condusef-factoraje-financiero-cron-event-prod,Schedule dm-gob-condusef-factoraje-financiero-filler function,ENABLED
dm-gob-condusef-micro-credito-cron-event-prod,cron(0/0 6 1 * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-gob-condusef-micro-credito-cron-event-prod,Schedule dm-gob-condusef-micro-credito-filler function,ENABLED
dm-gob-condusef-tarjeta-cron-event-prod,cron(0/0 6 1 * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-gob-condusef-tarjeta-cron-event-prod,Schedule dm-gob-condusef-tarjeta-de-credito-filler function,ENABLED
dm-gob-reus-scraper-cron-event-prod,cron(0 4 ? * * *),arn:aws:events:us-west-2:180477243137:rule/dm-gob-reus-scraper-cron-event-prod,Schedule dm-gob-reus-scraper function every day at 22:00 utc-6,ENABLED
dm-gr-captcha-breaker-trigger-cron-event-prod,cron(0/5 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-gr-captcha-breaker-trigger-cron-event-prod,Schedule dm-gr-captcha-breaker-trigger-cron function,ENABLED
dm-gr-cfe-cron-event-prod,rate(1 hour),arn:aws:events:us-west-2:180477243137:rule/dm-gr-cfe-cron-event-prod,Schedule dm-gr-cfe function,ENABLED
dm-rescoring-poller-cron-event-prod,cron(0/5 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-rescoring-poller-cron-event-prod,Schedule dm_sat_rescoring_poller function,DISABLED
dm-rescoring-processed-cron-event-prod,cron(00 06 ? * * *),arn:aws:events:us-west-2:180477243137:rule/dm-rescoring-processed-cron-event-prod,Schedule dm_sat_rescoring_processed function,ENABLED
dm-sat-cfdi-circuit-breaker-sqs-consumer-cron-event-prod,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-circuit-breaker-sqs-consumer-cron-event-prod,Schedule dm-sat-cfdi-list-scraper function,ENABLED
dm-sat-cfdi-ongoing-consumer-off-hours-cron-event-prod,cron(0/1 0-14 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-consumer-off-hours-cron-event-prod,Schedule dm_sat_cfdi_ongoing_consumer function,ENABLED
dm-sat-cfdi-ongoing-consumer-on-hours-cron-event-prod,cron(0/1 15-23 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-consumer-on-hours-cron-event-prod,Schedule dm_sat_cfdi_ongoing_consumer function,ENABLED
dm-sat-cfdi-ongoing-consumer-weekend-off-hours-cron-event-prod,"cron(0/1 0-14 ? * SAT,SUN *)",arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-consumer-weekend-off-hours-cron-event-prod,Schedule dm_sat_cfdi_ongoing_consumer function,ENABLED
dm-sat-cfdi-ongoing-consumer-weekend-on-hours-cron-event-prod,"cron(0/1 15-23 ? * SAT,SUN *)",arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-consumer-weekend-on-hours-cron-event-prod,Schedule dm_sat_cfdi_ongoing_consumer function,ENABLED
dm-sat-cfdi-ongoing-filler-cron-event-prod,cron(0 0/6 * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-filler-cron-event-prod,Schedule dm_sat_cfdi_ongoing_fill_queue function,ENABLED
dm-sat-cfdi-ongoing-meta-consumer-off-hours-cron-event-prod,cron(0/1 0-14 ? * * *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-meta-consumer-off-hours-cron-event-prod,Schedule dm_sat_cfdi_ongoing_meta_consumer function,ENABLED
dm-sat-cfdi-ongoing-meta-consumer-on-hours-cron-event-prod,cron(0/1 15-23 ? * * *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-meta-consumer-on-hours-cron-event-prod,Schedule dm_sat_cfdi_ongoing_meta_consumer function,ENABLED
dm-sat-cfdi-ongoing-meta-filler-cron-event-prod,cron(0 0/6 * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-ongoing-meta-filler-cron-event-prod,Schedule dm_sat_cfdi_ongoing_meta_fill_queue function,ENABLED
dm-sat-cfdi-pdf-generator-cron-event-prod,cron(0/10 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-cfdi-pdf-generator-cron-event-prod,Schedule dm-sat-cfdi-pdf-generator function,ENABLED
dm-sat-failed-process-retrier-cron-event-dev,cron(0 0 1 1 ? 1970),arn:aws:events:us-west-2:180477243137:rule/dm-sat-failed-process-retrier-cron-event-dev,Schedule dm-sat-failed-process-retrier function,ENABLED
dm-sat-failed-process-retrier-cron-event-prod,cron(0/10 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm-sat-failed-process-retrier-cron-event-prod,Schedule dm-sat-failed-process-retrier function,ENABLED
dm-sat-monitors-cron-event-week-prod,"cron(0/1 13-23,0-5 ? * MON-FRI *)",arn:aws:events:us-west-2:180477243137:rule/dm-sat-monitors-cron-event-week-prod,Rule that trigger redis monitor to check the status of SAT services on week,ENABLED
dm-sat-monitors-cron-event-weekend-prod,"cron(0/30 13-23,0-5 ? * SAT-SUN *)",arn:aws:events:us-west-2:180477243137:rule/dm-sat-monitors-cron-event-weekend-prod,Rule that trigger redis monitor to check the status of SAT services on weekend,ENABLED
dm_dev_get_payroll_event,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/dm_dev_get_payroll_event,SAT Credentials migration,ENABLED
dm_dev_monitor_d32,rate(1 hour),arn:aws:events:us-west-2:180477243137:rule/dm_dev_monitor_d32,Trigger the d32 monitor for dev,ENABLED
dm_dev_monitor_idc,rate(5 minutes),arn:aws:events:us-west-2:180477243137:rule/dm_dev_monitor_idc,,ENABLED
dm_dlq_bp_trigger,cron(0/10 3-5 * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm_dlq_bp_trigger,"Triggers ""dm_<service>_dlq_handler:BACK_POPULATION"" every day from 3:00 AM to 5:00 AM every 10 minutes.",ENABLED
dm_dlq_trigger,cron(0/10 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm_dlq_trigger,"Triggers ""dm_<service>_dlq_handler:PROD"" Lambdas every 10 minutes.",ENABLED
dm_ongoing_validate_credentials,rate(3 minutes),arn:aws:events:us-west-2:180477243137:rule/dm_ongoing_validate_credentials,,DISABLED
dm_prod_cfdi_circuit_breaker_scheduler,rate(5 minutes),arn:aws:events:us-west-2:180477243137:rule/dm_prod_cfdi_circuit_breaker_scheduler,,ENABLED
dm_prod_get_payroll,cron(0 2 ? * * *),arn:aws:events:us-west-2:180477243137:rule/dm_prod_get_payroll,,ENABLED
dm_prod_payroll_backpopulation,rate(5 minutes),arn:aws:events:us-west-2:180477243137:rule/dm_prod_payroll_backpopulation,,ENABLED
dm_sat_failed_users_retrier,cron(0 * * * ? *),arn:aws:events:us-west-2:180477243137:rule/dm_sat_failed_users_retrier,Triggers retry Lambda for incomplete users.,ENABLED
dm_sat_payments_bkp,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/dm_sat_payments_bkp,,ENABLED
erms-notifications,cron(00 13 * * ? *),arn:aws:events:us-west-2:180477243137:rule/erms-notifications,every day at 7:00 am notification erms,DISABLED
every_2_minutes_offline,rate(2 minutes),arn:aws:events:us-west-2:180477243137:rule/every_2_minutes_offline,,DISABLED
execute_account_statement_lambda_dev,cron(20 15 18 12 ? 2017),arn:aws:events:us-west-2:180477243137:rule/execute_account_statement_lambda_dev,Execute account statement lambda dev,DISABLED
execute_generate_payments_report,cron(30 21 ? * TUE-SAT *),arn:aws:events:us-west-2:180477243137:rule/execute_generate_payments_report,,ENABLED
expire-offers-cron-event-prod,cron(0 6 * * ? *),arn:aws:events:us-west-2:180477243137:rule/expire-offers-cron-event-prod,Schedule expire-offers function,ENABLED
expire_application_lending,cron(0 11 14 06 ? 2022),arn:aws:events:us-west-2:180477243137:rule/expire_application_lending,Applications not finalized,ENABLED
facturacion-cancellation-producer-cron-event-prod,cron(36 0/1 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-cancellation-producer-cron-event-prod,Produce for cancellation invoices,ENABLED
facturacion-capital-credit-note-producer-cron-event-prod,cron(48 0/1 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-capital-credit-note-producer-cron-event-prod,Produce for capital credit note invoices,ENABLED
facturacion-cards-producer-cron-event-prod,cron(0 0/24 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-cards-producer-cron-event-prod,Produce for cards invoices,DISABLED
facturacion-extra-payment-producer-cron-event-prod,cron(24 12 ? * * *),arn:aws:events:us-west-2:180477243137:rule/facturacion-extra-payment-producer-cron-event-prod,Produce for extra payment invoices,ENABLED
facturacion-income-producer-cron-event-prod,cron(6 0/10 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-income-producer-cron-event-prod,Produce for income invoices,ENABLED
facturacion-initial-payment-producer-cron-event-prod,cron(0 0/3 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-initial-payment-producer-cron-event-prod,Produce for income invoices,ENABLED
facturacion-onsite-payments-producer-cron-event-prod,cron(12 0/16 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-onsite-payments-producer-cron-event-prod,Produce for onsite payments invoices,ENABLED
facturacion-pre-payments-producer-cron-event-prod,cron(18 0/8 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-pre-payments-producer-cron-event-prod,Produce for pre payments invoices,ENABLED
facturacion-reimbursement-credit-note-producer-cron-event-prod,cron(30 0/5 * * ? *),arn:aws:events:us-west-2:180477243137:rule/facturacion-reimbursement-credit-note-producer-cron-event-prod,Produce for reimbursement credit note invoices,ENABLED
finance-jarvis-invoicing-consume-event-dev,cron(0 13 1 1 ? *),arn:aws:events:us-west-2:180477243137:rule/finance-jarvis-invoicing-consume-event-dev,Get message from SQS to create the invoice,ENABLED
finance-jarvis-invoicing-consume-event-prod,rate(2 minutes),arn:aws:events:us-west-2:180477243137:rule/finance-jarvis-invoicing-consume-event-prod,Get message from SQS to create the invoice,ENABLED
finance-jarvis-invoicing-produce-event-dev,cron(0 13 1 1 ? *),arn:aws:events:us-west-2:180477243137:rule/finance-jarvis-invoicing-produce-event-dev,Gets pending invoicing payments to create message in SQS,ENABLED
finance-jarvis-invoicing-produce-event-prod,rate(2 hours),arn:aws:events:us-west-2:180477243137:rule/finance-jarvis-invoicing-produce-event-prod,Gets pending invoicing payments to create message in SQS,ENABLED
finance-jarvis-invoicing-restore-event-dev,cron(0 13 1 1 ? *),arn:aws:events:us-west-2:180477243137:rule/finance-jarvis-invoicing-restore-event-dev, Service that allows to launch reprocessing PDF and XML files to store them at S3 finance-invoicing bucket if an occurs error during the first time.,ENABLED
finance-jarvis-invoicing-restore-event-prod,rate(3 hours),arn:aws:events:us-west-2:180477243137:rule/finance-jarvis-invoicing-restore-event-prod, Service that allows to launch reprocessing PDF and XML files to store them at S3 finance-invoicing bucket if an occurs error during the first time.,ENABLED
finance-loan-statements-cron-event-produce-kopay-prod,cron(0 17/3 ? * * *),arn:aws:events:us-west-2:180477243137:rule/finance-loan-statements-cron-event-produce-kopay-prod,Gets pending payment plans account statements and send message to SQS,ENABLED
finance-loan-statements-cron-event-produce-prod,cron(0 17/2 ? * * *),arn:aws:events:us-west-2:180477243137:rule/finance-loan-statements-cron-event-produce-prod,Gets pending loan account statements and send message to SQS,ENABLED
finance-prod-doc-endorsement-cron-event,cron(0 10 ? * * *),arn:aws:events:us-west-2:180477243137:rule/finance-prod-doc-endorsement-cron-event,Check pending documents for goldman sachs and working capital,ENABLED
finance_document_builder_consume_trigger_prod,cron(0/2 * ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/finance_document_builder_consume_trigger_prod,"Rule to execute consume method from document-builder function, this operation is in charge of create different kind of documents",ENABLED
finance_document_builder_cron_produce-prod,cron(30 11 ? * * *),arn:aws:events:us-west-2:180477243137:rule/finance_document_builder_cron_produce-prod,Schedule finance_document_builder function to produce(create sqs meesage) cards statements,DISABLED
finance_document_builder_temp_cron_consume-prod,cron(0/1 * ? * * *),arn:aws:events:us-west-2:180477243137:rule/finance_document_builder_temp_cron_consume-prod,Schedule finance_document_builder function to consume sqs messages from the temporal queue,ENABLED
finance_fx_rates-cron-event-prod,cron(0 9 ? * * *),arn:aws:events:us-west-2:180477243137:rule/finance_fx_rates-cron-event-prod,Schedule finance_fx_rates function,ENABLED
finops-core-dispatcher-sni-daily-report-cron-event-prod,cron(0 22 ? * MON-SUN *),arn:aws:events:us-west-2:180477243137:rule/finops-core-dispatcher-sni-daily-report-cron-event-prod,Schedule finops-core-dispatcher sni-report action,ENABLED
gitlab_backup,cron(0 7 * * ? *),arn:aws:events:us-west-2:180477243137:rule/gitlab_backup,Ejecuta el backup de gitlab todos los dias en la madrugada,ENABLED
guardduty,,arn:aws:events:us-west-2:180477243137:rule/guardduty,guardduty,ENABLED
k-notifications-cron-event-prod,"cron(0 16 ? * MON,TUE,WED,THU,FRI *)",arn:aws:events:us-west-2:180477243137:rule/k-notifications-cron-event-prod,Schedule k-notifications function MON-FRI ,ENABLED
kanto_email_performance,cron(0 13 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/kanto_email_performance,Send email with the information of logs in the last 7 days,ENABLED
konfio-checksum-system-alert-error-prod,rate(7 minutes),arn:aws:events:us-west-2:180477243137:rule/konfio-checksum-system-alert-error-prod,Schedule konfio-checksum function for system alert error,ENABLED
konfio-checksum-system-alert-log-prod,cron(0 7 ? * * *),arn:aws:events:us-west-2:180477243137:rule/konfio-checksum-system-alert-log-prod,Schedule konfio-checksum function for system alert log,ENABLED
konfio-checksum-system-alert-warning-prod,cron(0 14 ? * * *),arn:aws:events:us-west-2:180477243137:rule/konfio-checksum-system-alert-warning-prod,Schedule konfio-checksum function for system alert warning,ENABLED
konfio-pay-get-payment-plans-cron-event-dev,cron(0 17 * * ? *),arn:aws:events:us-west-2:180477243137:rule/konfio-pay-get-payment-plans-cron-event-dev,Invoke get payment plans lambda every day at 12:00 h Mexico City timezone,ENABLED
konfio-pay-get-payment-plans-cron-event-prod,cron(0 17 * * ? *),arn:aws:events:us-west-2:180477243137:rule/konfio-pay-get-payment-plans-cron-event-prod,Invoke get payment plans lambda every day at 12:00 h Mexico City timezone,ENABLED
konfio-pay-process-default-cron-event-dev,cron(0 8 * * ? *),arn:aws:events:us-west-2:180477243137:rule/konfio-pay-process-default-cron-event-dev,Invoke proces default lambda every day at 3:00 h Mexico City timezone,ENABLED
konfio-pay-process-default-cron-event-prod,cron(0 8 * * ? *),arn:aws:events:us-west-2:180477243137:rule/konfio-pay-process-default-cron-event-prod,Invoke proces default lambda every day at 3:00 h Mexico City timezone,ENABLED
lambda-kompas-kts-email-1-KompasDashktsDashdbEvent-OM9V3ZZOKTVM,cron(0 14 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/lambda-kompas-kts-email-1-KompasDashktsDashdbEvent-OM9V3ZZOKTVM,,ENABLED
lambda-minsait-files-movement,cron(0 8 * * ? *),arn:aws:events:us-west-2:180477243137:rule/lambda-minsait-files-movement,Moves and process all minsait files,DISABLED
lambda-monitorea-get-file-MonitoreaDashgetDashfile-1JE1JR0KOW5JX,rate(1 minute),arn:aws:events:us-west-2:180477243137:rule/lambda-monitorea-get-file-MonitoreaDashgetDashfile-1JE1JR0KOW5JX,,ENABLED
mci-cron-event-prod,cron(30 12 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/mci-cron-event-prod,Schedule mci-job function,ENABLED
mci-program-scheduler-event-prod,cron(0 4 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/mci-program-scheduler-event-prod,Schedule mci-program-scheduler function,ENABLED
mifiel-notifier-cron-event-prod,cron(0 0/6 1/1 * ? *),arn:aws:events:us-west-2:180477243137:rule/mifiel-notifier-cron-event-prod,Invoke my lambda every 6 hours each day,ENABLED
model_behavioral_collections,cron(0 14 * * ? *),arn:aws:events:us-west-2:180477243137:rule/model_behavioral_collections,,ENABLED
mylambda-cron-event-dev,cron(0 8 13 * ? *),arn:aws:events:us-west-2:180477243137:rule/mylambda-cron-event-dev,Invoke my lambada every one hour,ENABLED
mylambda-cron-event-prod,cron(0 8 13 * ? *),arn:aws:events:us-west-2:180477243137:rule/mylambda-cron-event-prod,Invoke my lambada every one hour,ENABLED
news-sentiment-index-model,cron(30 13 * * ? *),arn:aws:events:us-west-2:180477243137:rule/news-sentiment-index-model,execute lambda news-sentiment-index-model every day at 8:30am,ENABLED
news-sentiment-index-scraping,cron(0 13 * * ? *),arn:aws:events:us-west-2:180477243137:rule/news-sentiment-index-scraping,execute lambda news-sentiment-index-scraping every day at 8am,ENABLED
origination_model_cards_data_quality,cron(0 10 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/origination_model_cards_data_quality,Fires a Data Quality Job every week,ENABLED
origination_model_cards_explainability_quality,cron(0 10 ? * MON *),arn:aws:events:us-west-2:180477243137:rule/origination_model_cards_explainability_quality,Triggers Explainability Quality Monitoring Job every week,ENABLED
origination_model_cards_model_quality,cron(0 10 1 * ? *),arn:aws:events:us-west-2:180477243137:rule/origination_model_cards_model_quality,Fires a Model Quality Job every month on the first day,ENABLED
orq-mod-creation-prod,cron(00 20 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/orq-mod-creation-prod,Product mode to push events of data_creation into SQS,ENABLED
orq-mod-send-prod,cron(30 20 ? * MON-FRI *),arn:aws:events:us-west-2:180477243137:rule/orq-mod-send-prod,Product mode to push events of send_comms into SQS,ENABLED
payment-agreement-processor-execute-conv-bau-evaluation-prod,"cron(20 17 ? * MON,TUE,WED,THU,FRI *)",arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-execute-conv-bau-evaluation-prod,Schedule payment-agreement-processor to execute from monday to friday at 11:20pm to evaluate Collections BAU Agreement,ENABLED
payment-agreement-processor-execute-promise-card-prod,cron(5 17 ? * * *),arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-execute-promise-card-prod,Schedule payment-agreement-processor to execute all week at 11:05am to evaluate Cards Promises,ENABLED
payment-agreement-processor-execute-promise-evaluation-prod,cron(0 17 ? * * *),arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-execute-promise-evaluation-prod,Schedule payment-agreement-processor to execute all week at 11am to evaluate Loan Promises,ENABLED
payment-agreement-processor-execute-promise-kopay-prod,cron(10 17 ? * * *),arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-execute-promise-kopay-prod,Schedule payment-agreement-processor to execute all week at 11:10am to evaluate KoPay Promises,ENABLED
payment-agreement-processor-kopay-no-break-prod,"cron(10/30 15,16 ? * * *)",arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-kopay-no-break-prod,"Schedule payment-agreement-processor to execute all week at 9:10am, 9:40am, 10:10am, 10:40am to evaluate KoPay Promises",ENABLED
payment-agreement-processor-playoff-promise-prod,cron(0 21 ? * * *),arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-playoff-promise-prod,Schedule payment-agreement-processor to execute at 3pm playoff promises,ENABLED
payment-agreement-processor-promise-no-break-promise-prod,"cron(0/30 15,16 ? * * *)",arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-promise-no-break-promise-prod,"Schedule payment-agreement-processor to execute all week at 9am, 9:30am, 10am, 10:30am to evaluate Loan Promises",ENABLED
payment-agreement-processor-promise_card-no-break-prod,"cron(5/30 15,16 ? * * *)",arn:aws:events:us-west-2:180477243137:rule/payment-agreement-processor-promise_card-no-break-prod,"Schedule payment-agreement-processor to execute all week at 9:05am, 9:35am, 10:05am, 10:35am to evaluate Card Promises",ENABLED
platform-compliance-blacklists-fullscan,rate(1 hour),arn:aws:events:us-west-2:180477243137:rule/platform-compliance-blacklists-fullscan,"Rule that executes the blacklist lambda full scan, every hour",DISABLED
platform-compliance-blacklists-fullscan-cnbv,rate(2 hours),arn:aws:events:us-west-2:180477243137:rule/platform-compliance-blacklists-fullscan-cnbv,CNBV black list scan,DISABLED
platform-compliance-blacklists-list-update,cron(0 5 * * ? *),arn:aws:events:us-west-2:180477243137:rule/platform-compliance-blacklists-list-update,Function that updates the black lists,DISABLED
push-notification-missing-bank-account-clabe-cron-event-dev,cron(0 13 * * ? *),arn:aws:events:us-west-2:180477243137:rule/push-notification-missing-bank-account-clabe-cron-event-dev,Schedule push-notification-missing-bank-account-clabe function,ENABLED
push-notification-missing-bank-account-clabe-cron-event-prod,cron(0 20 * * ? *),arn:aws:events:us-west-2:180477243137:rule/push-notification-missing-bank-account-clabe-cron-event-prod,Schedule push-notification-missing-bank-account-clabe function,ENABLED
reconciliation-runner-natural-stp-orders-cron-event-prod,cron(00 10 ? * TUE-MON *),arn:aws:events:us-west-2:180477243137:rule/reconciliation-runner-natural-stp-orders-cron-event-prod,Schedule get_natural_stp_orders function,ENABLED
reconciliation-runner-operational-stp-orders-cron-event-dev,cron(50 16 ? * TUE-SAT *),arn:aws:events:us-west-2:180477243137:rule/reconciliation-runner-operational-stp-orders-cron-event-dev,Schedule get_operational_stp_orders function,ENABLED
reconciliation-runner-operational-stp-orders-cron-event-prod,cron(30 2 ? * TUE-SAT *),arn:aws:events:us-west-2:180477243137:rule/reconciliation-runner-operational-stp-orders-cron-event-prod,Schedule get_operational_stp_orders function,ENABLED
